	Unnamed: 0	index	genome	identifier	file	clip	scale	sum_stat	description	track_type
391	1121	1121	1	GSM1176721	/home/drk/tillage/datasets/mouse/chip/geo/GSM1176721/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b (ZT02) / RPB2_ZT02, liver cells / .	TF ChIP-seq
392	1122	1122	1	GSM1176722	/home/drk/tillage/datasets/mouse/chip/geo/GSM1176722/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b (ZT06) / RPB2_ZT06, liver cells / .	TF ChIP-seq
393	1123	1123	1	GSM1176723	/home/drk/tillage/datasets/mouse/chip/geo/GSM1176723/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b (ZT10) / RPB2_ZT10, liver cells / .	TF ChIP-seq
394	1124	1124	1	GSM1176724	/home/drk/tillage/datasets/mouse/chip/geo/GSM1176724/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b (ZT14) / RPB2_ZT14, liver cells / .	TF ChIP-seq
395	1125	1125	1	GSM1176725	/home/drk/tillage/datasets/mouse/chip/geo/GSM1176725/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b (ZT18) / RPB2_ZT18, liver cells / .	TF ChIP-seq
396	1126	1126	1	GSM1176726	/home/drk/tillage/datasets/mouse/chip/geo/GSM1176726/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b (ZT22) / RPB2_ZT22, liver cells / .	TF ChIP-seq
397	1133	1133	1	GSM1236494	/home/drk/tillage/datasets/mouse/chip/geo/GSM1236494/summary/coverage.w5	64	1	sum	CHIP:SMRT:SMRT ChIPSeq 5PM (ZT10) / liver / .	TF ChIP-seq
398	1134	1134	1	GSM1236495	/home/drk/tillage/datasets/mouse/chip/geo/GSM1236495/summary/coverage.w5	64	1	sum	CHIP:SMRT:SMRT ChIPSeq 5AM (ZT22) / liver / .	TF ChIP-seq
399	1135	1135	1	GSM1301669	/home/drk/tillage/datasets/mouse/chip/geo/GSM1301669/summary/coverage.w5	64	1	sum	CHIP:CLOCK:ZT8 CLOCK ChIP Seq-1 / Liver / .	TF ChIP-seq
400	1136	1136	1	GSM1301671	/home/drk/tillage/datasets/mouse/chip/geo/GSM1301671/summary/coverage.w5	64	1	sum	CHIP:BMAL1:ZT8 BMAL1 ChIP Seq-1 / Liver / .	TF ChIP-seq
401	1137	1137	1	GSM1301673	/home/drk/tillage/datasets/mouse/chip/geo/GSM1301673/summary/coverage.w5	64	1	sum	CHIP:CRY1:ZT20 CRY1 ChIP Seq / Liver / .	TF ChIP-seq
402	1138	1138	1	GSM1437733	/home/drk/tillage/datasets/mouse/chip/geo/GSM1437733/summary/coverage.w5	64	1	sum	CHIP:E4BP4:E4BP4 Liver ZT22 ChIP-seq / liver / .	TF ChIP-seq
403	1139	1139	1	GSM1437734	/home/drk/tillage/datasets/mouse/chip/geo/GSM1437734/summary/coverage.w5	64	1	sum	CHIP:RORalpha:RORalpha Liver ZT22 ChIP-seq / liver / .	TF ChIP-seq
404	1140	1140	1	GSM1446062	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446062/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-seq, Liver_GR_GRdim_6am / Liver tissue / .	TF ChIP-seq
405	1141	1141	1	GSM1446063	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446063/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-seq, Liver_GR_GRdim_6pm / Liver tissue / .	TF ChIP-seq
406	1142	1142	1	GSM1446064	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446064/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-seq, Liver_GR_GRdim_pred_6am / Liver tissue / .	TF ChIP-seq
407	1143	1143	1	GSM1446065	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446065/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-seq, Liver_GR_WT_6am / Liver tissue / .	TF ChIP-seq
408	1144	1144	1	GSM1446066	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446066/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-seq, Liver_GR_WT_6pm / Liver tissue / .	TF ChIP-seq
409	1145	1145	1	GSM1446067	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446067/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-seq, Liver_GR_WT_pred_6am / Liver tissue / .	TF ChIP-seq
410	1146	1146	1	GSM1446068	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446068/summary/coverage.w5	64	1	sum	CHIP:RNAPII:ChIP-seq, Liver_RNAPII_WT_6am / Liver tissue / .	TF ChIP-seq
411	1147	1147	1	GSM1446069	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446069/summary/coverage.w5	64	1	sum	CHIP:RNAPII:ChIP-seq, Liver_RNAPII_WT_pred_6am / Liver tissue / .	TF ChIP-seq
412	1148	1148	1	GSM1446070	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446070/summary/coverage.w5	64	1	sum	CHIP:CEBPb:ChIP-seq, Liver_CEBPb_WT_6pm / Liver tissue / .	TF ChIP-seq
413	1149	1149	1	GSM1446071	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446071/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-exo, Liver_GR_GRdim_6am / Liver tissue / .	TF ChIP-seq
414	1150	1150	1	GSM1446072	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446072/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-exo, Liver_GR_GRdim_6pm / Liver tissue / .	TF ChIP-seq
415	1151	1151	1	GSM1446073	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446073/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-exo, Liver_GR_GRdim_pred_6am / Liver tissue / .	TF ChIP-seq
416	1152	1152	1	GSM1446074	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446074/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-exo, Liver_GR_WT_6am / Liver tissue / .	TF ChIP-seq
417	1153	1153	1	GSM1446075	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446075/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-exo, Liver_GR_WT_6pm / Liver tissue / .	TF ChIP-seq
418	1154	1154	1	GSM1446076	/home/drk/tillage/datasets/mouse/chip/geo/GSM1446076/summary/coverage.w5	64	1	sum	CHIP:GR:ChIP-exo, Liver_GR_WT_pred_6am / Liver tissue / .	TF ChIP-seq
419	1155	1155	1	GSM1479709	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479709/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 2 WT / Liver, WT, ZT 2, PolII ChIP / .	TF ChIP-seq
420	1156	1156	1	GSM1479710	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479710/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 6 WT / Liver, WT, ZT 6, PolII ChIP / .	TF ChIP-seq
421	1157	1157	1	GSM1479711	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479711/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 10 WT / Liver, WT, ZT 10, PolII ChIP / .	TF ChIP-seq
422	1158	1158	1	GSM1479712	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479712/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 14 WT / Liver, WT, ZT 14, PolII ChIP / .	TF ChIP-seq
423	1159	1159	1	GSM1479713	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479713/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 18 WT / Liver, WT, ZT 18, PolII ChIP / .	TF ChIP-seq
424	1160	1160	1	GSM1479714	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479714/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 22 WT / Liver, WT, ZT 22, PolII ChIP / .	TF ChIP-seq
425	1161	1161	1	GSM1479715	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479715/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 26 WT / Liver, WT, ZT 26, PolII ChIP / .	TF ChIP-seq
426	1162	1162	1	GSM1479716	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479716/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 2 Bmal1 KO / Liver, Bmal1 KO, ZT 2, PolII ChIP / .	TF ChIP-seq
427	1163	1163	1	GSM1479717	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479717/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 6 Bmal1 KO / Liver, Bmal1 KO, ZT 6, PolII ChIP / .	TF ChIP-seq
428	1164	1164	1	GSM1479718	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479718/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 10 Bmal1 KO / Liver, Bmal1 KO, ZT 10, PolII ChIP / .	TF ChIP-seq
429	1165	1165	1	GSM1479719	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479719/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 14 Bmal1 KO / Liver, Bmal1 KO, ZT 14, PolII ChIP / .	TF ChIP-seq
430	1166	1166	1	GSM1479720	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479720/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 18 Bmal1 KO / Liver, Bmal1 KO, ZT 18, PolII ChIP / .	TF ChIP-seq
431	1167	1167	1	GSM1479721	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479721/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 22 Bmal1 KO / Liver, Bmal1 KO, ZT 22, PolII ChIP / .	TF ChIP-seq
432	1168	1168	1	GSM1479722	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479722/summary/coverage.w5	64	1	sum	CHIP:PolII:PolII ZT 26 Bmal1 KO / Liver, Bmal1 KO, ZT 26, PolII ChIP / .	TF ChIP-seq
433	1183	1183	1	GSM1631168	/home/drk/tillage/datasets/mouse/chip/geo/GSM1631168/summary/coverage.w5	64	1	sum	CHIP:CEBPb:ChIP-seq, Liver_CEBPb_WT_6am / Liver tissue / .	TF ChIP-seq
434	1184	1184	1	GSM1631170	/home/drk/tillage/datasets/mouse/chip/geo/GSM1631170/summary/coverage.w5	64	1	sum	CHIP:CEBPb:ChIP-seq, Liver_CEBPb_WT_pred_6am / Liver tissue / .	TF ChIP-seq
435	1185	1185	1	GSM1659681	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659681/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_eWAT_ZT10_rep1 / eWAT / .	TF ChIP-seq
436	1186	1186	1	GSM1659683	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659683/summary/coverage.w5	64	1	sum	CHIP:.:input_eWAT / eWAT / .	TF ChIP-seq
437	1187	1187	1	GSM1659684	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659684/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_brain_ZT10 / brain(ventral tegmental area) / .	TF ChIP-seq
438	1188	1188	1	GSM1659685	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659685/summary/coverage.w5	64	1	sum	CHIP:.:input_brain / brain(ventral tegmental area) / .	TF ChIP-seq
439	1189	1189	1	GSM1659686	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659686/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_WT_liver_ZT10_rep1 / liver / .	TF ChIP-seq
440	1190	1190	1	GSM1659688	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659688/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_129mice_WT_liver_ZT10_rep1 / liver / .	TF ChIP-seq
441	1191	1191	1	GSM1659690	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659690/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_DBD_mutant_liver_ZT10_rep1 / liver / .	TF ChIP-seq
442	1192	1192	1	GSM1659692	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659692/summary/coverage.w5	64	1	sum	CHIP:.:RORalpha_liver_ZT10 / liver / .	TF ChIP-seq
443	1193	1193	1	GSM1659693	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659693/summary/coverage.w5	64	1	sum	CHIP:.:RORgamma_liver_ZT10 / liver / .	TF ChIP-seq
444	1194	1194	1	GSM1659694	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659694/summary/coverage.w5	64	1	sum	CHIP:.:RORgamma_liver_ZT22 / liver / .	TF ChIP-seq
445	1195	1195	1	GSM1659695	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659695/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_reverbGFP_ZT10_rep1 / liver / .	TF ChIP-seq
446	1196	1196	1	GSM1659697	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659697/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_Rev-erbsflCRE(DBDm)_ZT10_rep1 / liver / .	TF ChIP-seq
447	1197	1197	1	GSM1659699	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659699/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_ZT10 / liver / .	TF ChIP-seq
448	1198	1198	1	GSM1659700	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659700/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_reverbalphaKO_betaKD_ZT10 / liver / .	TF ChIP-seq
449	1199	1199	1	GSM1659701	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659701/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_KO_liver_ZT10_rep1 / liver / .	TF ChIP-seq
450	1200	1200	1	GSM1855803	/home/drk/tillage/datasets/mouse/chip/geo/GSM1855803/summary/coverage.w5	64	1	sum	CHIP:HSF1:HSF1 ZT14 / Liver / .	TF ChIP-seq
451	1201	1201	1	GSM2218846	/home/drk/tillage/datasets/mouse/chip/geo/GSM2218846/summary/coverage.w5	64	1	sum	CHIP:Rev-erba:Rev-erba ChIP-seq at ZT10 (Wild Type) Replicate 1 / liver / .	TF ChIP-seq
452	1202	1202	1	GSM2218849	/home/drk/tillage/datasets/mouse/chip/geo/GSM2218849/summary/coverage.w5	64	1	sum	CHIP:Rev-erba:Rev-erba ChIP-seq at ZT10 (HNF6 KO) Replicate 1 / liver / .	TF ChIP-seq
453	1203	1203	1	GSM2390508	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390508/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, CONTROL / Liver / .	TF ChIP-seq
454	1204	1204	1	GSM2390509	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390509/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, CONTROL / Liver / .	TF ChIP-seq
455	1205	1205	1	GSM2390510	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390510/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, CONTROL / Liver / .	TF ChIP-seq
456	1206	1206	1	GSM2390511	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390511/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, CONTROL / Liver / .	TF ChIP-seq
457	1207	1207	1	GSM2390512	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390512/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, CONTROL / Liver / .	TF ChIP-seq
458	1208	1208	1	GSM2390513	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390513/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, CONTROL / Liver / .	TF ChIP-seq
459	1209	1209	1	GSM2390532	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390532/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
460	1210	1210	1	GSM2390533	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390533/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
461	1211	1211	1	GSM2390534	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390534/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
462	1212	1212	1	GSM2390535	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390535/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
463	1213	1213	1	GSM2390536	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390536/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
464	1214	1214	1	GSM2390537	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390537/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
465	1215	1215	1	GSM2390538	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390538/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT26, rep1, CONSTANTLY FED / Liver / .	TF ChIP-seq
466	1216	1216	1	GSM2390560	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390560/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, Arntl KO / Liver / .	TF ChIP-seq
467	1217	1217	1	GSM2390561	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390561/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, Arntl KO / Liver / .	TF ChIP-seq
468	1218	1218	1	GSM2390562	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390562/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, Arntl KO / Liver / .	TF ChIP-seq
469	1219	1219	1	GSM2390563	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390563/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, Arntl KO / Liver / .	TF ChIP-seq
470	1220	1220	1	GSM2390564	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390564/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, Arntl KO / Liver / .	TF ChIP-seq
471	1221	1221	1	GSM2390565	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390565/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, Arntl KO / Liver / .	TF ChIP-seq
472	1222	1222	1	GSM2390584	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390584/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, Maf1 KO / Liver / .	TF ChIP-seq
473	1223	1223	1	GSM2390585	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390585/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, Maf1 KO / Liver / .	TF ChIP-seq
474	1224	1224	1	GSM2390586	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390586/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, Maf1 KO / Liver / .	TF ChIP-seq
475	1225	1225	1	GSM2390587	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390587/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, Maf1 KO / Liver / .	TF ChIP-seq
476	1226	1226	1	GSM2390588	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390588/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, Maf1 KO / Liver / .	TF ChIP-seq
477	1227	1227	1	GSM2390589	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390589/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, Maf1 KO / Liver / .	TF ChIP-seq
478	1228	1228	1	GSM3212796	/home/drk/tillage/datasets/mouse/chip/geo/GSM3212796/summary/coverage.w5	64	1	sum	CHIP:Bmal1:Bmal1_ZT4 control rep1 / gastrocnemius / .	TF ChIP-seq
479	1229	1229	1	GSM3212798	/home/drk/tillage/datasets/mouse/chip/geo/GSM3212798/summary/coverage.w5	64	1	sum	CHIP:RNA:RNAP2_ZT4 control rep1 / gastrocnemius / .	TF ChIP-seq
480	1230	1230	1	GSM3212801	/home/drk/tillage/datasets/mouse/chip/geo/GSM3212801/summary/coverage.w5	64	1	sum	CHIP:Rev-erba:Reverba_ZT8 control REP1 / gastrocnemius / .	TF ChIP-seq
481	1231	1231	1	GSM647022	/home/drk/tillage/datasets/mouse/chip/geo/GSM647022/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3 ChIP at ZT10-1 / Liver / .	TF ChIP-seq
482	1232	1232	1	GSM647025	/home/drk/tillage/datasets/mouse/chip/geo/GSM647025/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3 ChIP at ZT22-1 / Liver / .	TF ChIP-seq
483	1233	1233	1	GSM647027	/home/drk/tillage/datasets/mouse/chip/geo/GSM647027/summary/coverage.w5	64	1	sum	CHIP:.:NCoR ChIP at ZT10 / Liver / .	TF ChIP-seq
484	1234	1234	1	GSM647028	/home/drk/tillage/datasets/mouse/chip/geo/GSM647028/summary/coverage.w5	64	1	sum	CHIP:.:NCoR ChIP at ZT22 / Liver / .	TF ChIP-seq
485	1235	1235	1	GSM647029	/home/drk/tillage/datasets/mouse/chip/geo/GSM647029/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erba ChIP at ZT10 / Liver / .	TF ChIP-seq
486	1236	1236	1	GSM647030	/home/drk/tillage/datasets/mouse/chip/geo/GSM647030/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erba ChIP at ZT22 / Liver / .	TF ChIP-seq
487	1237	1237	1	GSM647031	/home/drk/tillage/datasets/mouse/chip/geo/GSM647031/summary/coverage.w5	64	1	sum	CHIP:.:Pol II ChIP at ZT10 / Liver / .	TF ChIP-seq
488	1238	1238	1	GSM647032	/home/drk/tillage/datasets/mouse/chip/geo/GSM647032/summary/coverage.w5	64	1	sum	CHIP:.:Pol II ChIP at ZT22 / Liver / .	TF ChIP-seq
489	1242	1242	1	GSM840528	/home/drk/tillage/datasets/mouse/chip/geo/GSM840528/summary/coverage.w5	64	1	sum	CHIP:REV-ERB:REV-ERB alpha / liver_REV-ERB alpha_ChIP / .	TF ChIP-seq
490	1243	1243	1	GSM840529	/home/drk/tillage/datasets/mouse/chip/geo/GSM840529/summary/coverage.w5	64	1	sum	CHIP:REV-ERB:REV-ERB beta / liver_REV-ERB beta_ChIP / .	TF ChIP-seq
491	1244	1244	1	GSM864668	/home/drk/tillage/datasets/mouse/chip/geo/GSM864668/summary/coverage.w5	64	1	sum	CHIP:.:LXR ChIP WT Bexarotene / C57BL/6 wild type mouse liver / .	TF ChIP-seq
492	1245	1245	1	GSM864669	/home/drk/tillage/datasets/mouse/chip/geo/GSM864669/summary/coverage.w5	64	1	sum	CHIP:.:LXR ChIP WT Control / C57BL/6 wild type mouse liver / .	TF ChIP-seq
493	1246	1246	1	GSM864670	/home/drk/tillage/datasets/mouse/chip/geo/GSM864670/summary/coverage.w5	64	1	sum	CHIP:.:LXR ChIP WT T0901317 / C57BL/6 wild type mouse liver / .	TF ChIP-seq
494	1247	1247	1	GSM864671	/home/drk/tillage/datasets/mouse/chip/geo/GSM864671/summary/coverage.w5	64	1	sum	CHIP:.:PPARalpha ChIP WT Control / C57BL/6 wild type mouse liver / .	TF ChIP-seq
495	1248	1248	1	GSM864672	/home/drk/tillage/datasets/mouse/chip/geo/GSM864672/summary/coverage.w5	64	1	sum	CHIP:.:PPARalpha ChIP LXRdKO Control / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
496	1249	1249	1	GSM864673	/home/drk/tillage/datasets/mouse/chip/geo/GSM864673/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP WT Bexarotene / C57BL/6 wild type mouse liver / .	TF ChIP-seq
497	1250	1250	1	GSM864674	/home/drk/tillage/datasets/mouse/chip/geo/GSM864674/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP WT Control / C57BL/6 wild type mouse liver / .	TF ChIP-seq
498	1251	1251	1	GSM864675	/home/drk/tillage/datasets/mouse/chip/geo/GSM864675/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP WT T0901317 / C57BL/6 wild type mouse liver / .	TF ChIP-seq
499	1252	1252	1	GSM864676	/home/drk/tillage/datasets/mouse/chip/geo/GSM864676/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP LXRdKO Bexarotene / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
500	1253	1253	1	GSM864677	/home/drk/tillage/datasets/mouse/chip/geo/GSM864677/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP LXRdKO Control / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
501	1254	1254	1	GSM864678	/home/drk/tillage/datasets/mouse/chip/geo/GSM864678/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP LXRdKO T0901317 / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
502	1255	1255	1	GSM864679	/home/drk/tillage/datasets/mouse/chip/geo/GSM864679/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP WT Control replicate 1 / C57BL/6 wild type mouse liver / .	TF ChIP-seq
503	1256	1256	1	GSM864681	/home/drk/tillage/datasets/mouse/chip/geo/GSM864681/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP WT Bexarotene replicate 1 / C57BL/6 wild type mouse liver / .	TF ChIP-seq
504	1257	1257	1	GSM864683	/home/drk/tillage/datasets/mouse/chip/geo/GSM864683/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP WT T0901317 replicate 1 / C57BL/6 wild type mouse liver / .	TF ChIP-seq
505	1258	1258	1	GSM864685	/home/drk/tillage/datasets/mouse/chip/geo/GSM864685/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP LXRdKO Control replicate 1 / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
506	1259	1259	1	GSM864687	/home/drk/tillage/datasets/mouse/chip/geo/GSM864687/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP LXRdKO Bexarotene replicate 1 / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
507	1260	1260	1	GSM864689	/home/drk/tillage/datasets/mouse/chip/geo/GSM864689/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP LXRdKO T0901317 replicate 1 / C57BL/6 LXRdKO mouse liver / .	TF ChIP-seq
508	1261	1261	1	GSM873424	/home/drk/tillage/datasets/mouse/chip/geo/GSM873424/summary/coverage.w5	64	1	sum	CHIP:CHOP:Chop+/+ Tm ChIP-seq / Mouse embronic fibroblast / Mouse embryonic fibroblast	TF ChIP-seq
509	1262	1262	1	GSM873425	/home/drk/tillage/datasets/mouse/chip/geo/GSM873425/summary/coverage.w5	64	1	sum	CHIP:CHOP:Chop -/- Tm ChIP-seq / Mouse embronic fibroblast / Mouse embryonic fibroblast	TF ChIP-seq
